effective_month,symbol,history_days,liquidity_30d_median,liquidity_rank
2023-01-01 00:00:00+00:00,SHIBUSDT,601,16022970.302849885,13.0
2023-01-01 00:00:00+00:00,APEUSDT,290,15939415.832430001,14.0
2023-01-01 00:00:00+00:00,MASKUSDT,586,15787191.953949999,15.0
2023-01-01 00:00:00+00:00,DOTUSDT,866,15006346.52998,16.0
2023-01-01 00:00:00+00:00,OPUSDT,214,12764169.06759,17.0
2023-01-01 00:00:00+00:00,ATOMUSDT,1096,12277647.997875001,18.0
2023-01-01 00:00:00+00:00,FILUSDT,808,11754620.254900001,19.0
2023-01-01 00:00:00+00:00,SANDUSDT,870,11365297.765,20.0
2023-01-01 00:00:00+00:00,AVAXUSDT,831,11060610.1698,21.0
2023-01-01 00:00:00+00:00,NEARUSDT,809,10877932.9799,22.0
2023-01-01 00:00:00+00:00,LUNCUSDT,114,9802173.539878141,23.0
2023-01-01 00:00:00+00:00,DYDXUSDT,479,9078548.03579,24.0
2023-01-01 00:00:00+00:00,ETCUSDT,1096,8903078.2275,25.0
2023-02-01 00:00:00+00:00,BTCUSDT,1127,5962222347.01429,1.0
2023-02-01 00:00:00+00:00,ETHUSDT,1127,703055868.244034,2.0
2023-02-01 00:00:00+00:00,SOLUSDT,904,152865305.51445,3.0
2023-02-01 00:00:00+00:00,APTUSDT,105,145620349.5884115,4.0
2023-02-01 00:00:00+00:00,XRPUSDT,1127,143753269.2012,5.0
2023-02-01 00:00:00+00:00,DOGEUSDT,1127,95025637.801625,6.0
2023-02-01 00:00:00+00:00,BNBUSDT,1127,91381258.04859999,7.0
2023-02-01 00:00:00+00:00,GALAUSDT,506,82407511.93874499,8.0
2023-02-01 00:00:00+00:00,LTCUSDT,1127,63335990.17853,9.0
2023-02-01 00:00:00+00:00,SHIBUSDT,632,62863643.01338975,10.0
2023-02-01 00:00:00+00:00,AVAXUSDT,862,60354525.89614999,11.0
2023-02-01 00:00:00+00:00,OPUSDT,245,57655236.165235,12.0
2023-02-01 00:00:00+00:00,ADAUSDT,1127,46458893.037925005,13.0
2023-02-01 00:00:00+00:00,NEARUSDT,840,42617204.48425,14.0
2023-02-01 00:00:00+00:00,LDOUSDT,268,40135422.68996,15.0
2023-02-01 00:00:00+00:00,LINKUSDT,1127,35034055.53411,16.0
2023-02-01 00:00:00+00:00,FILUSDT,839,32504208.103589997,17.0
2023-02-01 00:00:00+00:00,SANDUSDT,901,31118433.551749997,18.0
2023-02-01 00:00:00+00:00,DOTUSDT,897,31050286.087169997,19.0
2023-02-01 00:00:00+00:00,APEUSDT,321,30882639.973105,20.0
2023-02-01 00:00:00+00:00,GMTUSDT,329,27639562.2506,21.0
2023-02-01 00:00:00+00:00,ETCUSDT,1127,26811131.1304,22.0
2023-02-01 00:00:00+00:00,ATOMUSDT,1127,25414287.45502,23.0
2023-02-01 00:00:00+00:00,TRXUSDT,1127,25092548.844089,24.0
2023-02-01 00:00:00+00:00,FETUSDT,1127,25021389.813,25.0
2023-03-01 00:00:00+00:00,BTCUSDT,1155,7149235569.390974,1.0
2023-03-01 00:00:00+00:00,ETHUSDT,1155,750804778.3083515,2.0
2023-03-01 00:00:00+00:00,APTUSDT,133,144320769.1961655,3.0
2023-03-01 00:00:00+00:00,XRPUSDT,1155,137381353.28455,4.0
2023-03-01 00:00:00+00:00,SOLUSDT,932,113981724.94405,5.0
2023-03-01 00:00:00+00:00,BNBUSDT,1155,103183823.6045,6.0
2023-03-01 00:00:00+00:00,OPUSDT,273,88232116.82503,7.0
2023-03-01 00:00:00+00:00,DOGEUSDT,1155,83881723.30403,8.0
2023-03-01 00:00:00+00:00,LDOUSDT,296,76382795.83333501,9.0
2023-03-01 00:00:00+00:00,SHIBUSDT,660,74396836.49583933,10.0
2023-03-01 00:00:00+00:00,LTCUSDT,1155,56594155.57259,11.0
2023-03-01 00:00:00+00:00,FILUSDT,867,52313206.06809001,12.0
2023-03-01 00:00:00+00:00,DYDXUSDT,538,51950977.026374996,13.0
2023-03-01 00:00:00+00:00,AVAXUSDT,890,46524203.845699996,14.0
2023-03-01 00:00:00+00:00,FETUSDT,1155,45390539.664900005,15.0
2023-03-01 00:00:00+00:00,GALAUSDT,534,43267928.79952,16.0
2023-03-01 00:00:00+00:00,ADAUSDT,1155,42472334.985249996,17.0
2023-03-01 00:00:00+00:00,DOTUSDT,925,36507784.11039,18.0
2023-03-01 00:00:00+00:00,LINKUSDT,1155,35561639.765005,19.0
2023-03-01 00:00:00+00:00,GRTUSDT,804,33281162.74955,20.0
2023-03-01 00:00:00+00:00,NEARUSDT,868,32242930.23555,21.0
2023-03-01 00:00:00+00:00,CFXUSDT,702,30327768.737350002,22.0
2023-03-01 00:00:00+00:00,SANDUSDT,929,29619605.1208,23.0
2023-03-01 00:00:00+00:00,TRXUSDT,1155,27772910.739714,24.0
2023-03-01 00:00:00+00:00,MINAUSDT,568,27340266.7958,25.0
2023-04-01 00:00:00+00:00,BTCUSDT,1186,6579383321.244237,1.0
2023-04-01 00:00:00+00:00,ETHUSDT,1186,1039720312.4603425,2.0
2023-04-01 00:00:00+00:00,XRPUSDT,1186,201447239.3099,3.0
2023-04-01 00:00:00+00:00,CFXUSDT,733,122925242.12329999,4.0
2023-04-01 00:00:00+00:00,BNBUSDT,1186,102883280.5945,5.0
2023-04-01 00:00:00+00:00,SOLUSDT,963,99660034.40810001,6.0
2023-04-01 00:00:00+00:00,LTCUSDT,1186,74974001.19582,7.0
2023-04-01 00:00:00+00:00,DOGEUSDT,1186,68010605.492575,8.0
2023-04-01 00:00:00+00:00,APTUSDT,164,66758983.63081899,9.0
2023-04-01 00:00:00+00:00,FILUSDT,898,63920565.45745,10.0
2023-04-01 00:00:00+00:00,OPUSDT,304,61918929.48487499,11.0
2023-04-01 00:00:00+00:00,MASKUSDT,676,60968866.516,12.0
2023-04-01 00:00:00+00:00,LDOUSDT,327,53522229.279195,13.0
2023-04-01 00:00:00+00:00,ADAUSDT,1186,51046947.583680004,14.0
2023-04-01 00:00:00+00:00,SHIBUSDT,691,47224758.79972156,15.0
2023-04-01 00:00:00+00:00,DYDXUSDT,569,46706436.547445,16.0
2023-04-01 00:00:00+00:00,STXUSDT,1186,46265377.24412,17.0
2023-04-01 00:00:00+00:00,MAGICUSDT,110,41123885.75326,18.0
2023-04-01 00:00:00+00:00,GALAUSDT,565,40259503.127739996,19.0
2023-04-01 00:00:00+00:00,LINKUSDT,1186,36101526.36498,20.0
2023-04-01 00:00:00+00:00,AVAXUSDT,921,32862692.92125,21.0
2023-04-01 00:00:00+00:00,DOTUSDT,956,32382259.667834997,22.0
2023-04-01 00:00:00+00:00,TRXUSDT,1186,29840718.450641498,23.0
2023-04-01 00:00:00+00:00,FETUSDT,1186,26841163.52105,24.0
2023-04-01 00:00:00+00:00,ATOMUSDT,1186,26070207.96807,25.0
2023-05-01 00:00:00+00:00,BTCUSDT,1216,1514748808.3851943,1.0
2023-05-01 00:00:00+00:00,ETHUSDT,1216,821590801.0520895,2.0
2023-05-01 00:00:00+00:00,XRPUSDT,1216,172265794.5293,3.0
2023-05-01 00:00:00+00:00,DOGEUSDT,1216,145246337.91245502,4.0
2023-05-01 00:00:00+00:00,BNBUSDT,1216,130592260.53985,5.0
2023-05-01 00:00:00+00:00,SOLUSDT,993,73613341.1057,6.0
2023-05-01 00:00:00+00:00,CFXUSDT,763,68013350.7158,7.0
2023-05-01 00:00:00+00:00,LTCUSDT,1216,59610140.90402,8.0
2023-05-01 00:00:00+00:00,ADAUSDT,1216,45661936.46076,9.0
2023-05-01 00:00:00+00:00,INJUSDT,922,44356015.001049995,10.0
2023-05-01 00:00:00+00:00,APTUSDT,194,41259281.9402165,11.0
2023-05-01 00:00:00+00:00,SHIBUSDT,721,34622913.27146449,12.0
2023-05-01 00:00:00+00:00,FILUSDT,928,33105029.82378,13.0
2023-05-01 00:00:00+00:00,GALAUSDT,595,31983118.75118,14.0
2023-05-01 00:00:00+00:00,OGUSDT,852,30571095.257799998,15.0
2023-05-01 00:00:00+00:00,LINKUSDT,1216,28580226.875935,16.0
2023-05-01 00:00:00+00:00,AVAXUSDT,951,27398792.6638,17.0
2023-05-01 00:00:00+00:00,OPUSDT,334,25838843.865434997,18.0
2023-05-01 00:00:00+00:00,DYDXUSDT,599,24603835.289695002,19.0
2023-05-01 00:00:00+00:00,DOTUSDT,986,22768900.060695,20.0
2023-05-01 00:00:00+00:00,ATOMUSDT,1216,22357560.77377,21.0
2023-05-01 00:00:00+00:00,MASKUSDT,706,22211305.00635,22.0
2023-05-01 00:00:00+00:00,LDOUSDT,357,20567468.90377,23.0
2023-05-01 00:00:00+00:00,TRXUSDT,1216,19143515.196613498,24.0
2023-05-01 00:00:00+00:00,ACHUSDT,476,17810655.948335,25.0
2023-06-01 00:00:00+00:00,BTCUSDT,1247,1133319217.9705553,1.0
2023-06-01 00:00:00+00:00,ETHUSDT,1247,633273161.638213,2.0
2023-06-01 00:00:00+00:00,XRPUSDT,1247,134356754.11455,3.0
2023-06-01 00:00:00+00:00,BNBUSDT,1247,80674043.45405,4.0
2023-06-01 00:00:00+00:00,SOLUSDT,1024,54252046.6116,5.0
2023-06-01 00:00:00+00:00,LTCUSDT,1247,51916334.906660005,6.0
2023-06-01 00:00:00+00:00,CFXUSDT,794,39001646.873950005,7.0
2023-06-01 00:00:00+00:00,DOGEUSDT,1247,33858466.630715,8.0
2023-06-01 00:00:00+00:00,ADAUSDT,1247,24152396.908715002,9.0
2023-06-01 00:00:00+00:00,TRXUSDT,1247,21560464.213795498,10.0
2023-06-01 00:00:00+00:00,APTUSDT,225,21506124.216808498,11.0
2023-06-01 00:00:00+00:00,GALAUSDT,626,21069246.610155,12.0
2023-06-01 00:00:00+00:00,OPUSDT,365,20803309.796635002,13.0
2023-06-01 00:00:00+00:00,INJUSDT,953,20474590.755599998,14.0
2023-06-01 00:00:00+00:00,AVAXUSDT,982,18395520.076849997,15.0
2023-06-01 00:00:00+00:00,ARPAUSDT,1247,17364985.402777,16.0
2023-06-01 00:00:00+00:00,FILUSDT,959,16922878.868505,17.0
2023-06-01 00:00:00+00:00,LDOUSDT,388,16616108.443750001,18.0
2023-06-01 00:00:00+00:00,SHIBUSDT,752,15471992.926624615,19.0
2023-06-01 00:00:00+00:00,LINKUSDT,1247,14887554.01451,20.0
2023-06-01 00:00:00+00:00,MASKUSDT,737,14122560.4503,21.0
2023-06-01 00:00:00+00:00,DYDXUSDT,630,12420548.382645,22.0
2023-06-01 00:00:00+00:00,FETUSDT,1247,12386118.1951,23.0
2023-06-01 00:00:00+00:00,MAGICUSDT,171,11545504.234965,24.0
2023-06-01 00:00:00+00:00,DOTUSDT,1017,11344377.690340001,25.0
2023-07-01 00:00:00+00:00,BTCUSDT,1277,1130374403.4220166,1.0
2023-07-01 00:00:00+00:00,ETHUSDT,1277,584349374.944332,2.0
2023-07-01 00:00:00+00:00,XRPUSDT,1277,161951453.3908,3.0
2023-07-01 00:00:00+00:00,BNBUSDT,1277,145514301.96415,4.0
2023-07-01 00:00:00+00:00,ARBUSDT,100,65581075.75113,5.0
2023-07-01 00:00:00+00:00,SOLUSDT,1054,60958569.985249996,6.0
2023-07-01 00:00:00+00:00,LTCUSDT,1277,50706787.063855,7.0
2023-07-01 00:00:00+00:00,DOGEUSDT,1277,34223314.81796,8.0
2023-07-01 00:00:00+00:00,ADAUSDT,1277,34044848.66382,9.0
2023-07-01 00:00:00+00:00,OPUSDT,395,27188527.23155,10.0
2023-07-01 00:00:00+00:00,APTUSDT,255,26174250.535802998,11.0
2023-07-01 00:00:00+00:00,CFXUSDT,824,23152715.93485,12.0
2023-07-01 00:00:00+00:00,AVAXUSDT,1012,21012925.512199998,13.0
2023-07-01 00:00:00+00:00,LINKUSDT,1277,18767514.17484,14.0
2023-07-01 00:00:00+00:00,TRXUSDT,1277,17783732.1633515,15.0
2023-07-01 00:00:00+00:00,INJUSDT,983,16905896.902,16.0
2023-07-01 00:00:00+00:00,SHIBUSDT,782,16353335.160273831,17.0
2023-07-01 00:00:00+00:00,APEUSDT,471,15631070.323635,18.0
2023-07-01 00:00:00+00:00,FILUSDT,989,15573847.34458,19.0
2023-07-01 00:00:00+00:00,DOTUSDT,1047,14446161.203189999,20.0
2023-07-01 00:00:00+00:00,GALAUSDT,656,13794862.153129999,21.0
2023-07-01 00:00:00+00:00,STXUSDT,1277,13700098.264759999,22.0
2023-07-01 00:00:00+00:00,LUNCUSDT,295,12748297.302865699,23.0
2023-07-01 00:00:00+00:00,SANDUSDT,1051,12713713.5932,24.0
2023-07-01 00:00:00+00:00,MTLUSDT,1277,12640644.5139,25.0
2023-08-01 00:00:00+00:00,BTCUSDT,1308,819110554.7631922,1.0
2023-08-01 00:00:00+00:00,ETHUSDT,1308,405385414.0630855,2.0
2023-08-01 00:00:00+00:00,XRPUSDT,1308,220291951.56155002,3.0
2023-08-01 00:00:00+00:00,BNBUSDT,1308,107364035.7015,4.0
2023-08-01 00:00:00+00:00,SOLUSDT,1085,103621532.1306,5.0
2023-08-01 00:00:00+00:00,LTCUSDT,1308,66287478.543515,6.0
2023-08-01 00:00:00+00:00,DOGEUSDT,1308,65840849.165335,7.0
2023-08-01 00:00:00+00:00,ARBUSDT,131,48877609.985275,8.0
2023-08-01 00:00:00+00:00,BCHUSDT,1308,45261948.07179999,9.0
2023-08-01 00:00:00+00:00,ADAUSDT,1308,28442605.493055,10.0
2023-08-01 00:00:00+00:00,COMPUSDT,1132,27190465.844690003,11.0
2023-08-01 00:00:00+00:00,LINKUSDT,1308,24631472.732205,12.0
2023-08-01 00:00:00+00:00,OPUSDT,426,24118453.985595003,13.0
2023-08-01 00:00:00+00:00,AVAXUSDT,1043,23535065.50275,14.0
2023-08-01 00:00:00+00:00,SHIBUSDT,813,22581709.31906872,15.0
2023-08-01 00:00:00+00:00,XLMUSDT,1308,19155307.6804,16.0
2023-08-01 00:00:00+00:00,TRXUSDT,1308,17803755.527832,17.0
2023-08-01 00:00:00+00:00,FILUSDT,1020,17451502.38181,18.0
2023-08-01 00:00:00+00:00,XVGUSDT,786,16591344.0242915,19.0
2023-08-01 00:00:00+00:00,SUIUSDT,90,16151812.857,20.0
2023-08-01 00:00:00+00:00,APTUSDT,286,14400607.1162625,21.0
2023-08-01 00:00:00+00:00,SNXUSDT,1118,14387427.497200001,22.0
2023-08-01 00:00:00+00:00,INJUSDT,1014,13299026.7928,23.0
2023-08-01 00:00:00+00:00,APEUSDT,502,12612764.954255,24.0
2023-08-01 00:00:00+00:00,DOTUSDT,1078,12096173.60451,25.0
2023-09-01 00:00:00+00:00,BTCUSDT,1339,790586061.1099291,1.0
2023-09-01 00:00:00+00:00,ETHUSDT,1339,354713763.85778403,2.0
2023-09-01 00:00:00+00:00,XRPUSDT,1339,183594645.3954,3.0
2023-09-01 00:00:00+00:00,BNBUSDT,1339,72505906.614,4.0
2023-09-01 00:00:00+00:00,SOLUSDT,1116,65009764.255150005,5.0
2023-09-01 00:00:00+00:00,SHIBUSDT,844,45679205.0520029,6.0
2023-09-01 00:00:00+00:00,DOGEUSDT,1339,43871012.200004995,7.0
2023-09-01 00:00:00+00:00,LTCUSDT,1339,32380269.65411,8.0
2023-09-01 00:00:00+00:00,OPUSDT,457,30140209.44866,9.0
2023-09-01 00:00:00+00:00,ARBUSDT,162,27830754.27264,10.0
2023-09-01 00:00:00+00:00,LINKUSDT,1339,22367467.289334998,11.0
2023-09-01 00:00:00+00:00,BCHUSDT,1339,21676749.715949997,12.0
2023-09-01 00:00:00+00:00,RUNEUSDT,1092,20902772.615199998,13.0
2023-09-01 00:00:00+00:00,PEPEUSDT,119,19029498.73450493,14.0
2023-09-01 00:00:00+00:00,YGGUSDT,707,18219990.67636,15.0
2023-09-01 00:00:00+00:00,SUIUSDT,121,17418712.673455,16.0
2023-09-01 00:00:00+00:00,ADAUSDT,1339,16285428.84662,17.0
2023-09-01 00:00:00+00:00,LPTUSDT,826,15637780.68385,18.0
2023-09-01 00:00:00+00:00,TRXUSDT,1339,15619173.876339,19.0
2023-09-01 00:00:00+00:00,HBARUSDT,1339,11422030.893849999,20.0
2023-09-01 00:00:00+00:00,AVAXUSDT,1074,11041414.914099999,21.0
2023-09-01 00:00:00+00:00,CRVUSDT,1112,10933887.361060001,22.0
2023-09-01 00:00:00+00:00,APEUSDT,533,10449847.791639999,23.0
2023-09-01 00:00:00+00:00,DYDXUSDT,722,10243704.7072,24.0
2023-09-01 00:00:00+00:00,FILUSDT,1051,9508866.204565,25.0
2023-10-01 00:00:00+00:00,BTCUSDT,1369,697983219.4008062,1.0
2023-10-01 00:00:00+00:00,ETHUSDT,1369,334764269.2037635,2.0
2023-10-01 00:00:00+00:00,XRPUSDT,1369,126090157.27225,3.0
2023-10-01 00:00:00+00:00,BNBUSDT,1369,64171467.9746,4.0
2023-10-01 00:00:00+00:00,SOLUSDT,1146,47906924.3054,5.0
2023-10-01 00:00:00+00:00,LTCUSDT,1369,28707019.16451,6.0
2023-10-01 00:00:00+00:00,TRBUSDT,1128,26325593.19255,7.0
2023-10-01 00:00:00+00:00,DOGEUSDT,1369,23843331.334535003,8.0
2023-10-01 00:00:00+00:00,ARBUSDT,192,23737139.0836,9.0
2023-10-01 00:00:00+00:00,LINKUSDT,1369,21373104.010964997,10.0
2023-10-01 00:00:00+00:00,BCHUSDT,1369,21216420.2373,11.0
2023-10-01 00:00:00+00:00,TRXUSDT,1369,16135290.329295,12.0
2023-10-01 00:00:00+00:00,OPUSDT,487,15386743.46853,13.0
2023-10-01 00:00:00+00:00,RUNEUSDT,1122,13099748.114149999,14.0
2023-10-01 00:00:00+00:00,SUIUSDT,151,13075374.393765,15.0
2023-10-01 00:00:00+00:00,ADAUSDT,1369,12304146.629355,16.0
2023-10-01 00:00:00+00:00,SHIBUSDT,874,11777321.953122824,17.0
2023-10-01 00:00:00+00:00,FTTUSDT,1369,11203949.790824499,18.0
2023-10-01 00:00:00+00:00,STORJUSDT,1158,10620643.922699999,19.0
2023-10-01 00:00:00+00:00,AVAXUSDT,1104,8972126.17315,20.0
2023-10-01 00:00:00+00:00,APEUSDT,563,8930934.52744,21.0
2023-10-01 00:00:00+00:00,DOTUSDT,1139,8682203.73062,22.0
2023-10-01 00:00:00+00:00,PEPEUSDT,149,8522088.117801584,23.0
2023-10-01 00:00:00+00:00,APTUSDT,347,8148282.4240125,24.0
2023-10-01 00:00:00+00:00,FILUSDT,1081,8104002.365345,25.0
2023-11-01 00:00:00+00:00,BTCUSDT,1400,892394079.7574595,1.0
2023-11-01 00:00:00+00:00,ETHUSDT,1400,372436851.7305725,2.0
2023-11-01 00:00:00+00:00,XRPUSDT,1400,128281014.9867,3.0
2023-11-01 00:00:00+00:00,SOLUSDT,1177,110108580.26235,4.0
2023-11-01 00:00:00+00:00,BNBUSDT,1400,74951647.60715,5.0
2023-11-01 00:00:00+00:00,LINKUSDT,1400,37971396.78224,6.0
2023-11-01 00:00:00+00:00,ARBUSDT,223,26685197.814845,7.0
2023-11-01 00:00:00+00:00,RUNEUSDT,1153,25804731.97275,8.0
2023-11-01 00:00:00+00:00,LTCUSDT,1400,22993854.903715,9.0
2023-11-01 00:00:00+00:00,AVAXUSDT,1135,22837808.5444,10.0
2023-11-01 00:00:00+00:00,TRBUSDT,1159,22651285.69155,11.0
2023-11-01 00:00:00+00:00,DOGEUSDT,1400,21799678.750935,12.0
2023-11-01 00:00:00+00:00,TRXUSDT,1400,21483018.7740875,13.0
2023-11-01 00:00:00+00:00,BCHUSDT,1400,20219027.31715,14.0
2023-11-01 00:00:00+00:00,OPUSDT,518,17280113.70159,15.0
2023-11-01 00:00:00+00:00,WLDUSDT,100,16452947.466,16.0
2023-11-01 00:00:00+00:00,ADAUSDT,1400,15704323.564705,17.0
2023-11-01 00:00:00+00:00,SUIUSDT,182,15546107.91392,18.0
2023-11-01 00:00:00+00:00,STRAXUSDT,1078,14585326.173950002,19.0
2023-11-01 00:00:00+00:00,SHIBUSDT,905,12988168.02284809,20.0
2023-11-01 00:00:00+00:00,APTUSDT,378,11362634.146945,21.0
2023-11-01 00:00:00+00:00,DOTUSDT,1170,11247344.501249999,22.0
2023-11-01 00:00:00+00:00,LQTYUSDT,246,10824395.7007,23.0
2023-11-01 00:00:00+00:00,GALAUSDT,779,9928745.812515,24.0
2023-11-01 00:00:00+00:00,APEUSDT,594,9358692.546215,25.0
2023-12-01 00:00:00+00:00,BTCUSDT,1430,1298154574.0245326,1.0
2023-12-01 00:00:00+00:00,ETHUSDT,1430,667597728.2528245,2.0
2023-12-01 00:00:00+00:00,SOLUSDT,1207,422072856.9694,3.0
2023-12-01 00:00:00+00:00,XRPUSDT,1430,211346440.59335,4.0
2023-12-01 00:00:00+00:00,BNBUSDT,1430,176213182.81419998,5.0
2023-12-01 00:00:00+00:00,DOGEUSDT,1430,132776903.818285,6.0
2023-12-01 00:00:00+00:00,LINKUSDT,1430,117789083.3385,7.0
2023-12-01 00:00:00+00:00,RUNEUSDT,1183,95798491.06439999,8.0
2023-12-01 00:00:00+00:00,AVAXUSDT,1165,78081114.27605,9.0
2023-12-01 00:00:00+00:00,FTTUSDT,1430,74774433.4967875,10.0
2023-12-01 00:00:00+00:00,GASUSDT,259,67964237.27045,11.0
2023-12-01 00:00:00+00:00,ARBUSDT,253,59515694.942175,12.0
2023-12-01 00:00:00+00:00,DYDXUSDT,813,45541067.651785,13.0
2023-12-01 00:00:00+00:00,GALAUSDT,809,44089001.031445,14.0
2023-12-01 00:00:00+00:00,ADAUSDT,1430,43576619.78335,15.0
2023-12-01 00:00:00+00:00,WLDUSDT,130,40789507.266650006,16.0
2023-12-01 00:00:00+00:00,NEARUSDT,1143,40399546.252399996,17.0
2023-12-01 00:00:00+00:00,SUIUSDT,212,38847224.58367,18.0
2023-12-01 00:00:00+00:00,CAKEUSDT,1015,37959963.79831,19.0
2023-12-01 00:00:00+00:00,LTCUSDT,1430,37558569.75729,20.0
2023-12-01 00:00:00+00:00,DOTUSDT,1200,35072244.450124994,21.0
2023-12-01 00:00:00+00:00,SEIUSDT,108,34570780.24889,22.0
2023-12-01 00:00:00+00:00,FETUSDT,1430,34336981.3302,23.0
2023-12-01 00:00:00+00:00,ATOMUSDT,1430,32083679.469255,24.0
2023-12-01 00:00:00+00:00,OPUSDT,548,30977993.676145002,25.0
2024-01-01 00:00:00+00:00,BTCUSDT,1461,1534306454.6200278,1.0
2024-01-01 00:00:00+00:00,ETHUSDT,1461,870451380.272859,2.0
2024-01-01 00:00:00+00:00,SOLUSDT,1238,667384034.5558,3.0
2024-01-01 00:00:00+00:00,XRPUSDT,1461,228253438.9475,4.0
2024-01-01 00:00:00+00:00,AVAXUSDT,1196,220587923.79045,5.0
2024-01-01 00:00:00+00:00,BNBUSDT,1461,203965512.1013,6.0
2024-01-01 00:00:00+00:00,ADAUSDT,1461,118650431.015975,7.0
2024-01-01 00:00:00+00:00,DOGEUSDT,1461,114803631.011935,8.0
2024-01-01 00:00:00+00:00,OPUSDT,579,110038681.534365,9.0
2024-01-01 00:00:00+00:00,ARBUSDT,284,103359740.79916,10.0
2024-01-01 00:00:00+00:00,LINKUSDT,1461,103193856.94301,11.0
2024-01-01 00:00:00+00:00,INJUSDT,1167,91002068.71419999,12.0
2024-01-01 00:00:00+00:00,DOTUSDT,1231,75653276.830295,13.0
2024-01-01 00:00:00+00:00,NEARUSDT,1174,74240275.88080001,14.0
2024-01-01 00:00:00+00:00,RUNEUSDT,1214,73819836.64275,15.0
2024-01-01 00:00:00+00:00,SEIUSDT,139,64448243.824729994,16.0
2024-01-01 00:00:00+00:00,LUNCUSDT,479,54888055.06852563,17.0
2024-01-01 00:00:00+00:00,DYDXUSDT,844,53340490.320625,18.0
2024-01-01 00:00:00+00:00,SHIBUSDT,966,52598886.45147586,19.0
2024-01-01 00:00:00+00:00,FILUSDT,1173,52311388.48019,20.0
2024-01-01 00:00:00+00:00,FTTUSDT,1461,51968962.140421,21.0
2024-01-01 00:00:00+00:00,ATOMUSDT,1461,50728702.2755,22.0
2024-01-01 00:00:00+00:00,SUIUSDT,243,44846896.23201,23.0
2024-01-01 00:00:00+00:00,ICPUSDT,965,40979174.482125,24.0
2024-01-01 00:00:00+00:00,LTCUSDT,1461,40065995.31106,25.0
2024-02-01 00:00:00+00:00,BTCUSDT,1492,1779204726.1858408,1.0
2024-02-01 00:00:00+00:00,ETHUSDT,1492,926970387.3191559,2.0
2024-02-01 00:00:00+00:00,SOLUSDT,1269,596036676.63715,3.0
2024-02-01 00:00:00+00:00,BNBUSDT,1492,277864178.88915,4.0
2024-02-01 00:00:00+00:00,XRPUSDT,1492,173439057.80470002,5.0
2024-02-01 00:00:00+00:00,ARBUSDT,315,162470935.26257,6.0
2024-02-01 00:00:00+00:00,SEIUSDT,170,133777128.66600999,7.0
2024-02-01 00:00:00+00:00,SUIUSDT,274,111236579.76551,8.0
2024-02-01 00:00:00+00:00,AVAXUSDT,1227,99530369.74685,9.0
2024-02-01 00:00:00+00:00,TIAUSDT,93,94267702.43283999,10.0
2024-02-01 00:00:00+00:00,LINKUSDT,1492,85943890.080695,11.0
2024-02-01 00:00:00+00:00,OPUSDT,610,80915030.71029,12.0
2024-02-01 00:00:00+00:00,DOGEUSDT,1492,77200818.16389,13.0
2024-02-01 00:00:00+00:00,INJUSDT,1198,70684235.8725,14.0
2024-02-01 00:00:00+00:00,ADAUSDT,1492,60153019.639534995,15.0
2024-02-01 00:00:00+00:00,RUNEUSDT,1245,57663276.3495,16.0
2024-02-01 00:00:00+00:00,NEARUSDT,1205,51491814.3759,17.0
2024-02-01 00:00:00+00:00,FILUSDT,1204,50275979.00037,18.0
2024-02-01 00:00:00+00:00,ETCUSDT,1492,44416286.127900004,19.0
2024-02-01 00:00:00+00:00,ICPUSDT,996,43726132.362320006,20.0
2024-02-01 00:00:00+00:00,ENSUSDT,813,42569036.9708,21.0
2024-02-01 00:00:00+00:00,LTCUSDT,1492,42423738.94618,22.0
2024-02-01 00:00:00+00:00,TRBUSDT,1251,40591259.6548,23.0
2024-02-01 00:00:00+00:00,TRXUSDT,1492,38495932.229761004,24.0
2024-02-01 00:00:00+00:00,DOTUSDT,1262,38327684.020610005,25.0
2024-03-01 00:00:00+00:00,BTCUSDT,1521,1635404576.9413495,1.0
2024-03-01 00:00:00+00:00,ETHUSDT,1521,1107179403.3071089,2.0
2024-03-01 00:00:00+00:00,SOLUSDT,1298,469831023.19515,3.0
2024-03-01 00:00:00+00:00,BNBUSDT,1521,205284847.31489998,4.0
2024-03-01 00:00:00+00:00,XRPUSDT,1521,198555430.3682,5.0
2024-03-01 00:00:00+00:00,LINKUSDT,1521,107206484.27097,6.0
2024-03-01 00:00:00+00:00,ARBUSDT,344,107126325.81763,7.0
2024-03-01 00:00:00+00:00,SUIUSDT,303,91520825.64811501,8.0
2024-03-01 00:00:00+00:00,AVAXUSDT,1256,86737453.63264999,9.0
2024-03-01 00:00:00+00:00,SEIUSDT,199,83236633.947245,10.0
2024-03-01 00:00:00+00:00,ADAUSDT,1521,81231434.549725,11.0
2024-03-01 00:00:00+00:00,ORDIUSDT,115,78168695.21509,12.0
2024-03-01 00:00:00+00:00,INJUSDT,1227,62782999.251499996,13.0
2024-03-01 00:00:00+00:00,OPUSDT,639,60578571.805795,14.0
2024-03-01 00:00:00+00:00,RUNEUSDT,1274,58488753.9305,15.0
2024-03-01 00:00:00+00:00,NEARUSDT,1234,55599209.1462,16.0
2024-03-01 00:00:00+00:00,DOGEUSDT,1521,54485249.779935,17.0
2024-03-01 00:00:00+00:00,TIAUSDT,122,49617015.691245005,18.0
2024-03-01 00:00:00+00:00,FILUSDT,1233,49232949.03675,19.0
2024-03-01 00:00:00+00:00,WLDUSDT,221,47780835.7384,20.0
